dataset,subject,session,task,stage,n_trials,imcoh_mu,imcoh_beta,wpli_mu,wpli_beta,imcoh_mu_baseline,imcoh_mu_MI,imcoh_mu_delta,imcoh_beta_baseline,imcoh_beta_MI,imcoh_beta_delta,wpli_mu_baseline,wpli_mu_MI,wpli_mu_delta,wpli_beta_baseline,wpli_beta_MI,wpli_beta_delta
Liu2024,7,0,right_hand,late,7,-0.03527441446034063,0.026020005239574765,0.222308628704197,0.3558857937843828,0.010153191617407686,0.0003633394761396334,-0.009789852141268053,-0.13051959638204688,0.08265853069165734,0.2131781270737042,0.5310239962657253,0.14259780255144663,-0.38842619371427867,0.41306164838470294,0.44146515805028774,0.028403509665584803
Liu2024,8,0,left_hand,early,6,0.05555718268181881,0.04113285587747433,0.37284479175150853,0.3642634440107394,-0.013780540400351645,0.10674354946126671,0.12052408986161836,0.10177091212260375,0.04889858921140329,-0.05287232291120046,0.1738286281828047,0.5216854250023155,0.3478567968195108,0.4413318040485002,0.28563170591175724,-0.15570009813674296
Liu2024,8,0,left_hand,mid,7,0.12619312067290803,0.04456848066839025,0.7282094947692779,0.3450739569255399,0.23247763451520914,0.0747281779449902,-0.15774945657021894,-0.023031082543800277,0.04969854115445924,0.07272962369825953,0.5423930367562958,0.4528380174224943,-0.0895550193338015,0.5567539997164274,0.4178881298085904,-0.13886586990783695
Liu2024,8,0,left_hand,late,7,0.004566308570905049,-0.00014568819053271958,0.29298552674493167,0.36886256613730367,-0.00976509043140572,-0.037871356462392515,-0.028106266030986794,0.020678413395245673,-0.0048490402231827785,-0.025527453618428453,0.5544287152833811,0.30532589312475217,-0.24910282215862894,0.47302845617031863,0.4020557447303056,-0.07097271144001305
Liu2024,8,0,right_hand,early,6,0.031137445715391725,0.0460838720823494,0.32249562992944425,0.4082633040584618,0.03328746045904082,0.038340526453911346,0.005053065994870529,-0.021006214418887455,0.05744194309000742,0.07844815750889488,0.21790752691597598,0.29567406350776826,0.07776653659179228,0.40664466464956833,0.42667304183443183,0.0200283771848635
Liu2024,8,0,right_hand,mid,7,0.06985138946938757,0.011469467570427182,0.28946709040034774,0.39001348478923875,0.23561009276978154,0.03304327303099693,-0.2025668197387846,0.17081270921629318,-0.021913699757871625,-0.19272640897416482,0.3552569192904908,0.14997346130860897,-0.20528345798188183,0.43006127215139356,0.32234112686112076,-0.1077201452902728
Liu2024,8,0,right_hand,late,7,-0.056317769860214736,0.02276112996600602,0.4333441622131563,0.4052799972295787,-0.09833576816836737,-0.060779275783572784,0.03755649238479458,0.024948761961644764,0.04238678430228974,0.017438022340644975,0.21310501422001743,0.3610275354166961,0.14792252119667865,0.26361361173903736,0.4749540426040294,0.21134043086499205
Liu2024,9,0,left_hand,early,6,-0.024958602323725553,0.02793869303164271,0.33396162485561987,0.38973153500739005,0.049088542175419636,-0.0534859606611554,-0.10257450283657504,0.13908566149038795,0.0069120263885832905,-0.13217363510180466,0.36717627199732583,0.45569338699404904,0.08851711499672321,0.4428024096247063,0.333481292489462,-0.10932111713524428
Liu2024,9,0,left_hand,mid,7,-0.11354286694613139,0.02685509276020947,0.5440652213287746,0.35101335984735127,0.010349308796369944,-0.11258115721998893,-0.12293046601635887,0.00336753845466117,0.01721929885515697,0.013851760400495801,0.6390066917105153,0.5397031051649451,-0.09930358654557014,0.3301427821171984,0.44692176797982247,0.11677898586262409
Liu2024,9,0,left_hand,late,7,0.10068195397026754,0.022496745518482728,0.4566511214611129,0.5263041887357329,0.4211977953216357,0.058125601028252004,-0.3630721942933837,0.06882293510482233,0.005081213629427312,-0.06374172147539502,0.8473066282216345,0.33655589765640337,-0.5107507305652311,0.5471717542909598,0.450564081826136,-0.09660767246482377
Liu2024,9,0,right_hand,early,6,0.11235489918417396,0.07269654499874487,0.531796150141624,0.47999634035326993,0.2713984253179612,0.13033334462556206,-0.14106508069239915,0.04619463080850306,0.09663116362490344,0.050436532816400384,0.4579424051018565,0.4799788611517356,0.022036456049879083,0.3405766549601267,0.5342536631629496,0.19367700820282296
Liu2024,9,0,right_hand,mid,7,0.051615056300397845,0.012967342322404565,0.29069144346013853,0.2909430868171854,-0.23556344198599266,0.1027787658133617,0.33834220779935437,0.16790872859649164,-0.022770365118537313,-0.19067909371502895,0.458324055261252,0.422349282096776,-0.03597477316447595,0.52701649699638,0.27780156591040456,-0.24921493108597542
Liu2024,9,0,right_hand,late,7,0.1813143006118056,-0.038606970418591416,0.7583678730133474,0.5205247286749597,-0.011439713244033069,0.20829321864835448,0.21973293189238755,-0.13242712335884532,-0.030400113232470768,0.10202701012637455,0.19774612418193116,0.8403371267168028,0.6425910025348717,0.4761180904999482,0.5048123476795604,0.028694257179612215
Liu2024,10,0,left_hand,early,6,-0.051439407896631165,0.01087409600522531,0.5047071124829874,0.4515370380242827,-0.3919344274039351,-0.02213312637382671,0.3698013010301084,0.07572524291432489,0.005436228102193743,-0.07028901481213115,0.5024322507882074,0.5585137133182637,0.0560814625300563,0.4209549885907202,0.42652334633302,0.005568357742299801
Liu2024,10,0,left_hand,mid,7,-0.019801929973802892,0.01896885824787036,0.1634682215478645,0.33500244199150736,-0.11903796694433595,-3.4158052031256786e-05,0.11900380889230469,0.10795234843298014,0.0056639791322681265,-0.10228836930071201,0.20223590634706323,0.1839688822984543,-0.018267024048608943,0.47775538904583786,0.3168733573254022,-0.16088203172043564
Liu2024,10,0,left_hand,late,7,-0.053615490407732606,-0.02994318297820435,0.39566720696080426,0.2939724915737737,0.21261465521313255,-0.12158648040542758,-0.33420113561856013,0.07460117276711566,-0.04862709570945133,-0.12322826847656698,0.35970719182862015,0.5602269061371986,0.20051971430857846,0.3578325559820634,0.3206698298096665,-0.03716272617239691
Liu2024,10,0,right_hand,early,6,-0.10556729935336404,-0.008245785980047087,0.5906432084214007,0.4326081898716542,-0.23000704268859906,-0.09225082667995316,0.1377562160086459,-0.08606182675176874,0.008584004594412602,0.09464583134618135,0.5279826060340153,0.7231861817564045,0.19520357572238922,0.48769892106593116,0.5204495892476444,0.03275066818171324
Liu2024,10,0,right_hand,mid,7,-0.0670363555035339,0.08930412825961528,0.3538675462201827,0.5014919474920139,-0.024176774269049586,-0.05672008930721198,-0.03254331503816239,0.07942700296785112,0.05094717067512724,-0.028479832292723876,0.381236089284132,0.2878470487629573,-0.0933890405211747,0.547649900511201,0.42149071923475595,-0.12615918127644504
Liu2024,10,0,right_hand,late,7,-0.2994331061294066,-0.06199680244454731,0.8870966937742769,0.3638364668450246,-0.2746458829827123,-0.3074746079462108,-0.03282872496349848,-0.08155973010229817,-0.05013424650165327,0.0314254836006449,0.9757858921527405,0.8222185421801785,-0.15356734997256194,0.3836621383794057,0.354535283531562,-0.02912685484784372
Liu2024,11,0,left_hand,early,6,0.10654002537443377,-0.020480503370020903,0.583757712393949,0.382169185046214,-0.01947185180811696,0.10131475661447194,0.1207866084225889,-0.007787957819338744,-0.01790921208631125,-0.010121254266972506,0.48882108786557543,0.5077778354175833,0.018956747552007824,0.5110962830555351,0.37384315973161286,-0.13725312332392225
Liu2024,11,0,left_hand,mid,7,-0.4179680472491983,-0.10754364880294263,0.8967281417208413,0.9156265431415661,-0.05957650881608612,-0.4786234512588816,-0.4190469424427955,-0.6007777126359972,-0.08302533435544886,0.5177523782805483,0.5385738907251385,0.8954873962271156,0.3569135055019771,0.9353352555044263,0.942518191149018,0.007182935644591715
Liu2024,11,0,left_hand,late,7,-0.05160345095363243,-0.0067725774323429706,0.44969634861838914,0.3353542637447059,-0.12389561158204392,-0.056496505884264206,0.06739910569777971,0.04932546307146674,-0.004507855380037666,-0.05383331845150441,0.3806733126804544,0.481288349381285,0.1006150367008306,0.5775028926750545,0.35444295400673914,-0.22305993866831536
Liu2024,11,0,right_hand,early,6,-0.005316476022804941,-0.034487397373824356,0.2850071333441147,0.45960640026822197,-0.18657144358656022,0.0023366544352889716,0.18890809802184919,-9.773657689780373e-05,-0.04459190393799113,-0.04449416736109333,0.26161500788609204,0.3777754305070434,0.11616042262095133,0.502913692936382,0.45055892083681937,-0.05235477209956263
Liu2024,11,0,right_hand,mid,7,0.07036651843941528,-0.03520917746417711,0.35604376404704285,0.3270192726735947,0.2816077650558533,0.021877719950372618,-0.25973004510548064,0.07069929396828463,-0.03732759360212273,-0.10802688757040736,0.547248812714264,0.11067453731506498,-0.43657427539919896,0.44378335164239735,0.3750791176476075,-0.06870423399478987
Liu2024,11,0,right_hand,late,7,-0.03549657586685644,-0.03457746671970325,0.2071524923546953,0.37349849354165676,-0.2645340754330702,0.02394162571413139,0.2884757011472016,0.010716795030593433,-0.031156979281465616,-0.04187377431205905,0.43846043480047325,0.13809624412310575,-0.3003641906773675,0.26165694600010797,0.26891456288099713,0.007257616880889162
Liu2024,12,0,left_hand,early,6,-0.07329868488994724,-0.003918169066663351,0.4900985124488685,0.4144788030901865,0.04391743302247532,-0.0769792694803282,-0.12089670250280352,0.027744086881663528,-0.00887780267076802,-0.03662188955243155,0.16652740188549106,0.49065921960981085,0.32413181772431976,0.3443139422966908,0.3612950779957027,0.016981135699011884
Liu2024,12,0,left_hand,mid,7,-0.018766684088837016,-0.15088781950537508,0.37959413030889855,0.6975751775548227,-0.018522368612113434,-0.018444779601390068,7.758901072336608e-05,-0.02158867130302862,-0.1659487230674536,-0.14436005176442496,0.3304329473386458,0.40361889518529687,0.07318594784665106,0.5785546248814555,0.6629985247817795,0.08444389990032397
Liu2024,12,0,left_hand,late,7,0.055301681543957,0.007881308758917816,0.5890661365460771,0.4068011075238641,0.03676413470774323,0.01721057549698876,-0.019553559210754468,-0.03962448492275199,0.030730578908335346,0.07035506383108733,0.7013560409919585,0.36520508021289977,-0.3361509607790587,0.35772121752125685,0.5679405698122895,0.2102193522910326
Liu2024,12,0,right_hand,early,6,-0.08617039531486453,0.05473697828720213,0.5353731709300017,0.4997631551438528,-0.25063414607990375,-0.09037448314379565,0.1602596629361081,0.05475090030204064,0.06861118104975897,0.013860280747718327,0.47640997546903463,0.5942333810341676,0.11782340556513293,0.5640283631841121,0.5556425476810612,-0.008385815503050842
Liu2024,12,0,right_hand,mid,7,0.07362856551246752,0.002794040816521584,0.39460174650834773,0.19589164088775374,-0.22939938737908566,0.11016474185450052,0.3395641292335862,-0.08414628610095161,0.026919390772974634,0.11106567687392624,0.44507960243896827,0.6454251963596438,0.20034559392067552,0.2571041331478157,0.3315318738200223,0.07442774067220659
Liu2024,12,0,right_hand,late,7,-0.02875304209679456,-0.030221213270788264,0.4061314180437168,0.5211530269804994,0.22225182391183046,-0.05073464643756904,-0.2729864703493995,0.10887487841329152,-0.05697291859691866,-0.16584779701021019,0.4761109840075014,0.4013186659579574,-0.074792318049544,0.531977936730852,0.5239116587719402,-0.008066277958911794
Liu2024,13,0,left_hand,early,6,-0.11590221799270346,-0.0811366909367311,0.528966702172986,0.5366517378652003,-0.10218822502073356,-0.06996401125397032,0.03222421376676324,-0.26843850211303816,-0.026328451174547903,0.24211005093849025,0.15865831468714015,0.39261589674541064,0.2339575820582705,0.5635327440237745,0.44582250945266594,-0.11771023457110857
Liu2024,13,0,left_hand,mid,7,-0.030585237858320825,-0.04579626473422542,0.19231924934971723,0.506154612828716,0.33718175860160304,-0.14643386564627264,-0.4836156242478757,-0.22837616606074088,0.012694944913420285,0.24107111097416117,0.5556418922514264,0.6889457618481198,0.1333038695966935,0.5293054779258561,0.4523385776057764,-0.07696690032007975
Liu2024,13,0,left_hand,late,7,-0.054543311277802965,0.04395364946960075,0.3944536638176227,0.6268556961337871,-0.16402062209348356,-0.04370459165888147,0.1203160304346021,0.15543244399126005,0.03323351750380365,-0.1221989264874564,0.6734229259281573,0.2585978022738799,-0.41482512365427743,0.5254267542645334,0.5753798048927982,0.04995305062826472
Liu2024,13,0,right_hand,early,6,-0.001034959439862025,0.0004569455770982065,0.9641809231320511,0.9820309138450837,0.09181346176678501,-0.001092792543090317,-0.09290625430987533,-0.01909951131755327,0.0004925850753504,0.01959209639290367,0.1855602076885967,0.9834178338499223,0.7978576261613256,0.38246923133493216,0.9849058111676637,0.6024365798327316
Liu2024,13,0,right_hand,mid,7,0.09048746912251567,-0.028576589746132478,0.46274881559966574,0.5090449172110284,0.2991443306925818,0.07548675256846707,-0.22365757812411471,0.15059827630271302,-0.05243549697770476,-0.20303377328041777,0.6256713873229807,0.41047551652974695,-0.2151958707932337,0.3902088035461225,0.4555030138285248,0.06529421028240234
Liu2024,13,0,right_hand,late,7,-0.020877974733204966,-0.00877609317021085,0.2635210014344525,0.4386883664464367,-0.13633442410431407,0.0193526063839039,0.15568703048821797,-0.06296552731903265,0.022047325963533,0.08501285328256565,0.45544289982922215,0.2794343443030928,-0.17600855552612937,0.32983844152529873,0.41500612483179966,0.08516768330650093
Liu2024,14,0,left_hand,early,6,-0.12834356616582115,-0.012089560895637232,0.6459664342772737,0.4037673935520144,0.08913825680734402,-0.19649388206056143,-0.28563213886790545,0.057676419374854536,-0.032474454800466276,-0.0901508741753208,0.47518403605538573,0.8221055674450143,0.34692153138962856,0.3491543993486446,0.37369351904314946,0.02453911969450484
Liu2024,14,0,left_hand,mid,7,-0.04849637072274359,-0.031776958694035864,0.28179031115022335,0.36636280980345187,0.1450929814579783,-0.06598323102365324,-0.21107621248163155,-0.08075883056175286,-0.029830083638606304,0.050928746923146556,0.532688382242553,0.33854093962382975,-0.19414744261872324,0.32944556900965205,0.33082223732998317,0.0013766683203311203
Liu2024,14,0,left_hand,late,7,-0.02929294438595352,-0.004078742631081612,0.21647213938761423,0.39140175237371405,-0.40698256504376484,0.022106067116800947,0.4290886321605658,0.13850511142155797,-0.03619079356852563,-0.17469590499008358,0.7727166635721676,0.17817906105896728,-0.5945376025132003,0.34759487930876604,0.41323938908581453,0.0656445097770485
Liu2024,14,0,right_hand,early,6,0.03602561741518973,0.038897265160229434,0.2717651653788969,0.4921683314803723,0.04087786492224079,0.04498982805337685,0.004111963131136057,-8.581434115992942e-05,0.0516706858607966,0.05175650020195653,0.19306450835794237,0.2543683750823598,0.061303866724417455,0.3074427110029512,0.5540194223357655,0.24657671133281434
Liu2024,14,0,right_hand,mid,7,-0.0118359181851072,0.006938738125713875,0.2138889170582869,0.29957558460624273,-0.0675717198745355,0.0090603205809429,0.0766320404554784,0.08684892164523021,-0.009162177965418081,-0.0960110996106483,0.16593491468385482,0.13341607651863036,-0.03251883816522447,0.4261666620070243,0.2778416215805255,-0.1483250404264988
Liu2024,14,0,right_hand,late,7,-0.11309656764150194,-0.05819256830454975,0.451732833065394,0.45788472338032266,0.11361431074887052,-0.1453040007171499,-0.2589183114660204,-0.08945694607959265,-0.06137531209410609,0.028081633985486555,0.2053766742858117,0.5310343870083509,0.32565771272253924,0.2983627662145612,0.4202507714478743,0.12188800523331311
Liu2024,15,0,left_hand,early,6,0.1065853358083298,-0.020511076038346756,0.5838697107183835,0.38213322631685026,-0.019367631335463917,0.10135166648401749,0.1207192978194814,-0.007781527779903559,-0.017937142842567293,-0.010155615062663735,0.48872422834952806,0.5079441434647174,0.019219915115189334,0.5110731392228024,0.37381266046717015,-0.13726047875563224
Liu2024,15,0,left_hand,mid,7,-0.41795369603590266,-0.10754671827347141,0.896703930438341,0.9156237291857914,-0.05946746206791162,-0.4786133991418406,-0.419145937073929,-0.6007918427785355,-0.08302859676846995,0.5177632460100655,0.5388824201263088,0.8954708549661258,0.35658843483981695,0.9353294741449074,0.9425204881694986,0.0071910140245912135
Liu2024,15,0,left_hand,late,7,-0.051586447025998614,-0.006780227805151328,0.4497047404643384,0.33537103529419887,-0.12387602901360632,-0.05647401324025276,0.06740201577335356,0.04923626755082211,-0.004484561241005322,-0.053720828791827435,0.3806373865105541,0.48131667317513777,0.10067928666458364,0.5775375921473811,0.35435591884281153,-0.22318167330456956
Liu2024,15,0,right_hand,early,6,-0.005283189088872715,-0.034452124411064926,0.2850959018211995,0.4594451160748398,-0.18669719113499655,0.002381375674253565,0.18907856680925011,-1.9011307770365625e-05,-0.04457664760669059,-0.04455763629892023,0.26185092740174903,0.37784117738375744,0.11599024998200841,0.5030581834947996,0.4504381144910401,-0.052620069003759484
Liu2024,15,0,right_hand,mid,7,0.0703468674322279,-0.03522970362470243,0.3559490580106206,0.3270620763978442,0.2816261033326486,0.021861092841775384,-0.2597650104908732,0.07060937871979452,-0.03733974813544579,-0.1079491268552403,0.5473579742410316,0.11064323307879186,-0.43671474116223974,0.4436512335796076,0.3751170302232009,-0.0685342033564067
Liu2024,15,0,right_hand,late,7,-0.035498003251263906,-0.034568414772713996,0.2071810867376018,0.3734198172180229,-0.2646063133898391,0.02393719427369466,0.28854350766353376,0.010601625426778092,-0.03112423431613057,-0.04172585974290866,0.43854155481437834,0.13806470929019518,-0.3004768455241832,0.26164029067883154,0.26885866532607744,0.007218374647245895
Liu2024,16,0,left_hand,early,6,0.05890551720691478,-0.013116900921053963,0.49918011291564623,0.4189945667445786,0.001618210037946266,0.0415549733174632,0.03993676327951693,-0.09615752136654593,-0.005139221818939317,0.09101829954760661,0.3703967831725652,0.5243262434642916,0.15392946029172638,0.5252967012960109,0.42743051605019955,-0.09786618524581137
Liu2024,16,0,left_hand,mid,7,-0.051056569266516284,-0.050651064323841026,0.40273381557396365,0.42667464527214444,-0.5643085895537036,-0.023725641729846557,0.540582947823857,-0.07848892766528978,-0.03692090929681634,0.041568018368473444,0.7973222975266168,0.36114522752558087,-0.4361770700010359,0.4947955261611503,0.46649302374740464,-0.028302502413745656
Liu2024,16,0,left_hand,late,7,0.1213967933719828,0.08651851041202326,0.5606630701065836,0.6405313294039487,-0.1303336036171349,0.16230767255268325,0.29264127616981817,-0.05648608562691583,0.10413283427878872,0.16061891990570454,0.5653808341981883,0.6778419348863279,0.11246110068813964,0.37311873517710886,0.7580399122110408,0.38492117703393197
Liu2024,16,0,right_hand,early,6,0.03659298735709246,0.02372307925495284,0.4959484358428249,0.4302390265127628,0.33362634431240046,0.02445656878371196,-0.3091697755286885,-0.021702327641734773,0.030475727416498923,0.0521780550582337,0.7151096786302856,0.38117807419921734,-0.3339316044310683,0.48167505049777376,0.484968430039648,0.003293379541874253
Liu2024,16,0,right_hand,mid,7,0.07136179246612723,0.01667120651024095,0.39217560433372733,0.5780973973744079,-0.06484987783587334,0.107732464184786,0.17258234202065936,0.10646236848553421,-0.029306514442305105,-0.1357688829278393,0.8619618169220535,0.4564864419709751,-0.40547537495107844,0.5547643054018926,0.6128387042382947,0.058074398836402086
Liu2024,16,0,right_hand,late,7,-0.11506353136553868,-0.024028019704319187,0.4917508932996563,0.454449826206376,-0.18640767718111842,-0.134157121182423,0.05225055599869541,-0.1710147452915533,-0.07785109452301961,0.0931636507685337,0.44644848106417445,0.5354674827035215,0.08901900163934706,0.5183367268513668,0.45379116443985607,-0.06454556241151072
Liu2024,17,0,left_hand,early,6,-0.0026903082177669032,0.0009152662680969253,0.15592778214211495,0.2506855939297257,0.31367575853143564,-0.03353021284616446,-0.3472059713776001,-0.03386309087625129,-0.004341192132897127,0.029521898743354164,0.4962919617849815,0.2638343986402993,-0.2324575631446822,0.4013001766625515,0.33291851561639263,-0.06838166104615889
Liu2024,17,0,left_hand,mid,7,4.263951175471903e-05,-0.0002679295278961213,0.46817605524434186,0.4095466185980936,-0.12771522607243085,0.021651519766460885,0.14936674583889173,0.06966067017650417,0.012041862098223706,-0.05761880807828046,0.35550231724323555,0.35071706367410127,-0.004785253569134285,0.5347044807884205,0.3402416577602039,-0.1944628230282166
Liu2024,17,0,left_hand,late,7,0.038455273822064595,0.023033899152064753,0.43127637214400055,0.36015245990135253,0.047813780883388945,0.039396734017731576,-0.00841704686565737,0.14402515000204452,0.010715005469063257,-0.13331014453298126,0.2681816374997196,0.4619665196482391,0.19378488214851947,0.41430957108633965,0.5162168064866468,0.10190723540030716
Liu2024,17,0,right_hand,early,6,-0.030032770237599624,-0.0011860047842638468,0.3127434072854315,0.3208353411174255,-0.10012535707792974,0.016150325564227283,0.11627568264215703,0.18134567633044918,-0.012414559017786441,-0.1937602353482356,0.6250793233142363,0.16955235800107052,-0.45552696531316583,0.5361383605340956,0.39056062856808216,-0.14557773196601342
Liu2024,17,0,right_hand,mid,7,0.06681690838179578,0.045053989102705416,0.3774621382743873,0.44461469060422715,0.1388523816383464,0.06384441545696964,-0.07500796618137676,0.07336120041479673,0.041552947282267154,-0.03180825313252957,0.583547884320254,0.32403288406630776,-0.2595150002539462,0.6224720302642179,0.5176057899044038,-0.10486624035981418
Liu2024,17,0,right_hand,late,7,0.04294560750895113,-0.03410423842211845,0.30107864501321213,0.43661797943043673,-0.41732306886815346,0.1216148719840304,0.5389379408521838,-0.11402180811780936,-0.015017386498448762,0.0990044216193606,0.7365508760659746,0.543612519993357,-0.19293835607261756,0.6064596568076365,0.30554584758215403,-0.30091380922548244
Liu2024,18,0,left_hand,early,6,-0.04379993303696984,-0.06783492643096839,0.5272846883560962,0.4978534270408324,-0.222824057879733,-0.0021323775960325722,0.22069168028370043,-0.12527314574464124,-0.05559289148467709,0.06968025425996416,0.7134472193176967,0.3835992017648317,-0.329848017552865,0.4232120260817201,0.4765403089387717,0.0533282828570516
Liu2024,18,0,left_hand,mid,7,-0.05782870864464986,-0.0368456695647292,0.6711442798858365,0.5137716246970784,-0.1505514060589102,-0.04407768131582422,0.10647372474308599,-0.08031400783997789,-0.030318947435980233,0.04999506040399765,0.6226855154942514,0.6351325932678087,0.012447077773557247,0.6520385547579318,0.5031911332792897,-0.14884742147864216
Liu2024,18,0,left_hand,late,7,-0.029145603891716228,-0.13414755979570273,0.3021966268143617,0.6385585287661086,-0.3332394448291829,-0.02181420837608595,0.31142523645309694,-0.11396833357565422,-0.1470175595330031,-0.03304922595734888,0.5847091516265052,0.28041542098144023,-0.30429373064506493,0.30878151804467796,0.6173861064842018,0.3086045884395238
Liu2024,18,0,right_hand,early,6,-0.031922911408170225,-0.06005972372544673,0.3303644492587738,0.4336255326304589,-0.2703990520022961,0.02002597573660531,0.2904250277389014,-0.15608423209718728,-0.03102356215378222,0.12506066994340506,0.5692711622372439,0.45405654932171313,-0.11521461291553081,0.41374104141267226,0.30748323314047693,-0.10625780827219533
Liu2024,18,0,right_hand,mid,7,0.026308131639468907,-0.04817497457830476,0.32876876741784294,0.3393435699530825,0.08393897173481574,0.04594963595314365,-0.03798933578167209,0.005934488354561638,-0.036427439027095165,-0.042361927381656804,0.28012718543505,0.4495117343035681,0.16938454886851811,0.3036434373617618,0.2548469564840479,-0.04879648087771388
Liu2024,18,0,right_hand,late,7,-0.10197649296565583,-0.013464241386296554,0.6371302672873815,0.49126128403250746,-0.223254661110962,-0.017155161520205495,0.20609949959075652,0.03443183132495251,-0.03211764698666246,-0.06654947831161498,0.5287479076571316,0.46681065544758116,-0.061937252209550486,0.41163668632823724,0.4571494370591028,0.04551275073086558
Liu2024,19,0,left_hand,early,6,-0.20867671574626828,-0.07480676375988536,0.8803120552320383,0.38729375553679696,-0.46218834837598366,-0.17526430484655975,0.2869240435294239,-0.06267159824965646,-0.07406245970940868,-0.011390861459752225,0.6529465386708554,0.8331808712657564,0.18023433259490096,0.38009451842366526,0.3987966629393687,0.018702144515703456
Liu2024,19,0,left_hand,mid,7,-0.10559204329217228,-0.042032297271299084,0.5894042406289994,0.4336098758155963,-0.21041421514077033,-0.07819016012538398,0.13222405501538637,-0.06726740019818306,-0.032442104353117354,0.034825295845065704,0.2862928933276952,0.4153885108063879,0.1290956174786927,0.43786612085494653,0.3986491898652762,-0.03921693098967033
Liu2024,19,0,left_hand,late,7,-0.14563964480354813,-0.04022384880451571,0.7613833728707433,0.31789088010065325,0.10134340354236646,-0.18887804111865314,-0.2902214446610196,-0.08869366095886318,-0.023107358650114082,0.0655863023087491,0.24440971116505722,0.8221491831292819,0.5777394719642246,0.6578905985138112,0.27438448323683007,-0.3835061152769811
Liu2024,19,0,right_hand,early,6,-0.013060568966659365,-0.046569157487681485,0.18405311102522875,0.4698582791262631,-0.24192126918860443,0.029372794496671874,0.2712940636852763,-0.13346736063918221,-0.047654781204434477,0.08581257943474774,0.48149302017980966,0.16726103492827676,-0.3142319852515329,0.5568767590824324,0.4309445181181295,-0.1259322409643029
Liu2024,19,0,right_hand,mid,7,-0.13488874691979547,-0.06061806515377804,0.7250625259559298,0.39509009486349905,-0.39721277077656303,-0.10864716687559506,0.28856560390096797,-0.021610026014542642,-0.07715221727848826,-0.05554219126394561,0.6077611713670932,0.6466119977251858,0.03885082635809267,0.33305981645024535,0.43637898017701976,0.10331916372677441
Liu2024,19,0,right_hand,late,7,-0.1914284770140158,-0.055692606161223505,0.7165176963916388,0.4393926091050047,0.008951788942057573,-0.22608798628207744,-0.235039775224135,-0.17480471386311958,-0.006647054088080448,0.16815765977503913,0.4291331166397482,0.7516879759747833,0.32255485933503514,0.43842438429600156,0.32677760064967093,-0.11164678364633063
Liu2024,20,0,left_hand,early,6,-0.06020855181396643,0.028453325153603846,0.2802577043948699,0.33558567136364614,0.025411946216070458,-0.10217751343481966,-0.12758945965089014,-0.07525259242157263,0.040514870913074263,0.1157674633346469,0.21162109904866855,0.40750051099164675,0.1958794119429782,0.5148045841580313,0.4139893993731083,-0.10081518478492302
Liu2024,20,0,left_hand,mid,7,-0.01840109213740125,0.019747218280346816,0.26948387072366875,0.4794769877085821,-0.04783070399737712,-0.024184348545458402,0.02364635545191872,0.09105682809609855,0.00936243809202442,-0.08169439000407414,0.11043684641151955,0.31504339721831354,0.204606550806794,0.43430952930124245,0.4462707772449444,0.011961247943701958
Liu2024,20,0,left_hand,late,7,0.0853846612011005,0.03470571983541389,0.6466872329130827,0.3177495100993041,0.11182391301065354,0.1430807976882111,0.031256884677557564,-0.028037325149091172,0.058998706406049574,0.08703603155514075,0.484783844499577,0.649190480491414,0.16440663599183702,0.5114974553640912,0.35986041392986506,-0.15163704143422613
Liu2024,20,0,right_hand,early,6,-0.011062602958740944,0.053413754863158185,0.29884838971993377,0.38019978931005355,-0.08897472341488533,-0.004129700215483213,0.08484502319940211,0.04695871953109294,0.04867950138878842,0.0017207818576954748,0.3624328357928611,0.3182329663560749,-0.04419986943678622,0.4267248959351023,0.44637204314859985,0.01964714721349753
Liu2024,20,0,right_hand,mid,7,-0.01487096622834351,-0.020745823481030008,0.27260089274638644,0.361223427194504,-0.073056484130892,-0.030877334383733836,0.04217914974715816,-0.01553053917038908,-0.023040516935376402,-0.007509977764987321,0.12552306290727472,0.35096928932151644,0.22544622641424172,0.3133657568022438,0.4217322475901294,0.10836649078788557
Liu2024,20,0,right_hand,late,7,0.07975893423429692,0.04494724894091941,0.6504853926517846,0.354070476545635,0.32350267799195975,0.08459050259083066,-0.23891217540112908,0.007618504251541613,0.052281240337706106,0.044662736086164494,0.6359695533008273,0.5911243540997881,-0.04484519920103913,0.3962838829768253,0.3387447856927053,-0.057539097284120044
Liu2024,21,0,left_hand,early,6,-0.04364358903488688,0.02415632974261598,0.33866543792620357,0.5394470456809253,-0.30641773370733993,-0.0006256508617552526,0.3057920828455847,0.01162955849144833,0.035436619563835224,0.023807061072386893,0.6188664147368335,0.16580543226980862,-0.45306098246702486,0.44258229112049235,0.5016025971255277,0.05902030600503533
Liu2024,21,0,left_hand,mid,7,-0.13215012890699812,0.017342047537894,0.664228846831747,0.2986292846790345,-0.05525774757837382,-0.11438399990804869,-0.059126252329674875,0.02932562654315253,0.020063281841215003,-0.009262344701937528,0.567395301215752,0.5588283891921276,-0.008566912023624362,0.28786622793862454,0.4428466073028469,0.15498037936422238
Liu2024,21,0,left_hand,late,7,-0.0498047343977878,-0.012152333741832696,0.3225650797463141,0.5047678174163293,0.0855104591438524,-0.06450020007760957,-0.15001065922146195,-0.09306047382696514,0.045150194114714305,0.13821066794167944,0.39466217946673243,0.32224510895629177,-0.07241707051044066,0.3837999723666212,0.5112271922930195,0.12742721992639827
